index,loop_n,restart,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature
95257,2,5,2.12671,2.00794,1.809,0.0608295,0.973899,0.0485345,0.90088,63,127.838,127.838,25.7234
95258,2,5,2.12671,2.00794,1.79195,0.0608295,0.973899,0.049245,0.902154,63,127.838,127.838,25.698
95259,2,5,2.12671,1.97861,1.79195,0.0608295,0.930134,0.0503917,0.904375,63,128.045,23906.7,25.6725
95260,2,5,2.12312,1.99572,1.79216,0.0736534,1.01471,0.0492425,0.89987,63,126.577,296.342,25.6725
95261,2,5,2.06307,1.99572,1.79216,0.0661912,1.01471,0.0510895,0.900742,63,125.542,23906.3,25.6725
95262,2,5,2.06027,1.99572,1.79216,0.0904689,1.01471,0.0510556,0.899621,63,124.984,24060.4,25.6725
95263,2,5,2.09656,1.99572,1.79752,0.0756502,1.01471,0.0497836,0.899623,63,126.02,296.166,25.6725
95264,2,5,2.13371,1.99572,1.79216,0.0650733,1.01471,0.0489952,0.900181,63,126.952,126.952,25.6725
95265,2,5,2.13371,1.99572,1.85886,0.0650733,1.01471,0.0464378,0.895208,63,126.952,303.904,25.6471
95266,2,5,2.13371,2.02386,1.79216,0.0650733,1.0392,0.048034,0.898539,63,127.034,298.851,25.6471
95267,2,5,2.13371,1.99904,1.79216,0.0650733,1.04652,0.0486068,0.898505,63,126.448,298.318,25.6471
95268,2,5,2.13371,2.04328,1.79216,0.0650733,1.01139,0.0478226,0.899678,63,127.876,297.935,25.6471
95269,2,5,2.15495,1.99572,1.79216,0.00250516,1.01471,0.0487285,0.902672,63,128.562,128.562,25.6471
95270,2,5,2.09656,1.99572,1.77325,0.0756502,1.01471,0.0507702,0.901308,63,126.02,23905.8,25.6217
95271,2,5,2.12026,1.99572,1.79216,0.0933281,1.01471,0.0492199,0.898952,63,126.119,297.298,25.6217
95272,2,5,2.09656,1.98662,1.79216,0.0756502,1.02292,0.0501706,0.899731,63,125.711,24058.2,25.6217
95273,2,5,2.11675,1.99572,1.79216,0.0466969,1.01471,0.0495549,0.901142,63,126.996,126.996,25.6217
95274,2,5,2.11675,1.99572,1.80026,0.0466969,1.01471,0.0492276,0.900563,63,126.996,126.996,25.5964
95275,2,5,2.11675,2.01081,1.80026,0.0466969,0.986377,0.0490682,0.901666,63,127.769,127.769,25.571
95276,2,5,2.09628,2.01081,1.80026,0.03926,0.986377,0.0497035,0.902168,63,127.519,127.519,25.5457
95277,2,5,2.09628,2.01081,1.80814,0.03926,0.986377,0.0493803,0.901581,63,127.519,127.519,25.5204
95278,2,5,2.09628,2.01081,1.8098,0.03926,0.986377,0.0493128,0.901456,63,127.519,127.519,25.4952
95279,2,5,2.09628,2.01081,1.81446,0.03926,0.986377,0.0491239,0.901105,63,127.519,127.519,25.4699
95280,2,5,2.08333,1.99572,1.79216,0.0785594,1.01471,0.0503847,0.89998,63,125.698,24058.5,25.4447
95281,2,5,2.10989,1.99572,1.79216,0.0397906,1.01471,0.049784,0.901499,63,127,127,25.4447
95282,2,5,2.10989,1.99572,1.81858,0.0397906,1.01471,0.0487334,0.899585,63,127,297.204,25.4195
95283,2,5,2.07624,1.99572,1.79216,0.0651521,1.01471,0.0506737,0.900668,63,125.83,23905.3,25.4195
95284,2,5,2.12861,1.99572,1.79216,0.0377288,1.01471,0.049267,0.901433,63,127.398,127.398,25.4195
95285,2,5,2.12861,1.99572,1.79199,0.0377288,1.01471,0.049274,0.901445,63,127.398,127.398,25.3944
95286,2,5,2.12861,1.99572,1.76985,0.0377288,1.01471,0.0501964,0.902998,63,127.398,23905.4,25.3692
95287,2,5,2.12861,1.99572,1.79592,0.0377288,1.01471,0.0491138,0.901164,63,127.398,127.398,25.3692
95288,2,5,2.12861,2.04568,1.79592,0.0377288,1.00506,0.0479353,0.900927,63,128.473,128.473,25.3441
95289,2,5,2.16954,2.04568,1.79592,0.036745,1.00506,0.046853,0.900641,63,129.27,129.27,25.319
95290,2,5,2.09656,1.99572,1.79299,0.0756502,1.01471,0.0499648,0.899942,63,126.02,295.674,25.294
95291,2,5,2.09656,1.99572,1.86661,0.0756502,1.01471,0.0471955,0.894482,63,126.02,304.091,25.294
95292,2,5,2.09656,2.03325,1.79216,0.0756502,1.0251,0.0489564,0.898967,63,126.508,297.664,25.294
95293,2,5,2.09656,1.98876,1.79216,0.0756502,1.01821,0.0501546,0.899932,63,125.833,24058,25.294
95294,2,5,2.09656,1.976,1.79216,0.0756502,1.0149,0.0505404,0.900285,63,125.659,23904.7,25.294
95295,2,5,2.09656,1.99572,1.79713,0.0756502,1.01471,0.0497992,0.89965,63,126.02,296.123,25.294
95296,2,5,2.09656,1.93287,1.79216,0.0756502,1.05097,0.0515131,0.899136,63,124.218,24061.8,25.294
95297,2,5,2.09656,1.99572,1.82233,0.0756502,1.01471,0.0488168,0.897835,63,126.02,298.922,25.294
95298,2,5,2.08412,1.99572,1.79216,0.0695787,1.01471,0.0504062,0.900393,63,125.898,23904.6,25.294
95299,2,5,2.09656,2.0014,1.79216,0.0756502,0.982003,0.0501306,0.901432,63,126.69,23904.5,25.294
95300,2,5,2.07068,1.99572,1.79216,0.0800314,1.01471,0.0507737,0.900025,63,125.413,23905.2,25.294
95301,2,5,2.03032,1.99572,1.79216,0.0887657,1.01471,0.0520828,0.899996,63,124.395,24062.4,25.294
95302,2,5,2.11039,1.99572,1.79216,0.0864288,1.01471,0.0495367,0.899369,63,126.07,296.606,25.294
95303,2,5,2.10963,1.99572,1.79216,0.0712644,1.01471,0.0496369,0.900093,63,126.366,126.366,25.294
95304,2,5,2.12862,1.99572,1.79216,0.0956137,1.01471,0.0489756,0.898771,63,126.232,297.69,25.2689
95305,2,5,2.07296,1.99572,1.79216,0.125009,1.01471,0.0504572,0.897753,63,124.51,24060.9,25.2689
95306,2,5,2.10963,1.99572,1.80043,0.0712644,1.01471,0.0493055,0.899507,63,126.366,296.69,25.2689
95307,2,5,2.10963,1.99572,1.77798,0.0712644,1.01471,0.0502157,0.901081,63,126.366,23904.4,25.2689
95308,2,5,2.10963,1.99572,1.79707,0.0712644,1.01471,0.0494395,0.899746,63,126.366,296.322,25.2689
95309,2,5,2.10963,1.99572,1.8208,0.0712644,1.01471,0.0485094,0.898031,63,126.366,298.965,25.2689
95310,2,5,2.09091,1.99572,1.79216,0.0644065,1.01471,0.0502246,0.900571,63,126.138,23904.2,25.2689
95311,2,5,2.09656,1.97952,1.79216,0.0756502,1.02979,0.0503048,0.899494,63,125.46,24058.7,25.2689
95312,2,5,2.09656,2.01812,1.79216,0.0756502,1.02605,0.0493161,0.899124,63,126.223,297.137,25.2689
95313,2,5,2.08045,1.99572,1.79216,0.1188,1.01471,0.0502572,0.89801,63,124.795,24060.2,25.2689
95314,2,5,2.10406,1.99572,1.79216,0.0564143,1.01471,0.0498729,0.900818,63,126.557,126.557,25.2689
95315,2,5,2.10406,1.99572,1.77473,0.0564143,1.01471,0.0505887,0.902033,63,126.557,23905.8,25.2439
95316,2,5,2.10406,1.99572,1.82199,0.0564143,1.01471,0.0486968,0.898663,63,126.557,298.182,25.2439
95317,2,5,2.10406,1.99572,1.8096,0.0564143,1.01471,0.049178,0.89957,63,126.557,296.783,25.2439
95318,2,5,2.16094,1.99572,1.79216,0.0137862,1.01471,0.0485267,0.902178,63,128.458,128.458,25.2439
95319,2,5,2.15177,1.99572,1.79216,0.0406126,1.01471,0.0486369,0.901127,63,127.774,127.774,25.2189
95320,2,5,2.09656,1.98847,1.79216,0.0756502,1.04239,0.0499379,0.898711,63,125.399,296.951,25.194
95321,2,5,2.09656,1.9841,1.79216,0.0756502,1.04927,0.0499924,0.898412,63,125.197,297.208,25.194
95322,2,5,2.06769,1.99572,1.79216,0.0554468,1.01471,0.0509934,0.901186,63,125.854,23906.3,25.194
95323,2,5,2.09656,2.0095,1.79216,0.0756502,1.05722,0.0492373,0.897614,63,125.514,298.756,25.194
95324,2,5,2.12318,1.99572,1.79216,0.0807769,1.01471,0.0492041,0.899534,63,126.433,296.717,25.194
95325,2,5,2.09656,2.01043,1.79216,0.0756502,0.986631,0.0498578,0.901098,63,126.772,126.772,25.194
95326,2,5,2.07296,2.01043,1.79216,0.0537883,0.986631,0.0506981,0.902321,63,126.748,23906.3,25.169
95327,2,5,2.09656,2.00152,1.79216,0.0756502,0.938225,0.0504748,0.903241,63,127.432,23906.3,25.169
95328,2,5,2.09656,2.01043,1.83224,0.0756502,0.986631,0.0482518,0.898106,63,126.772,299.255,25.169
95329,2,5,2.09656,2.01043,1.77844,0.0756502,0.986631,0.0504339,0.902082,63,126.772,23905.5,25.169
95330,2,5,2.07814,1.99572,1.79216,0.137577,1.01471,0.0502218,0.897033,63,124.342,24061.2,25.169
95331,2,5,2.07438,1.99572,1.79216,0.00163844,1.01471,0.0510293,0.903379,63,127.041,23907.6,25.169
95332,2,5,2.08382,1.99572,1.79216,0.0743221,1.01471,0.0503911,0.900175,63,125.795,23904.4,25.169
95333,2,5,2.09656,1.99572,1.8257,0.0756502,1.01471,0.0486888,0.897587,63,126.02,299.304,25.169
95334,2,5,2.09656,1.99572,1.77796,0.0756502,1.01471,0.0505753,0.900985,63,126.02,23905.2,25.169
95335,2,5,2.09656,2.03014,1.79216,0.0756502,0.997562,0.0492762,0.900331,63,126.933,126.933,25.169
95336,2,5,2.09656,2.07364,1.79216,0.0756502,0.97451,0.0484965,0.900811,63,128.082,128.082,25.1441
95337,2,5,2.09656,2.03209,1.79216,0.0756502,1.02361,0.0489976,0.899057,63,126.514,297.532,25.1441
95338,2,5,2.04799,2.03014,1.79216,0.0253818,0.997562,0.0510809,0.903023,63,126.952,23907.7,25.1441
95339,2,5,2.09656,2.03014,1.78195,0.0756502,0.997562,0.0497054,0.901068,63,126.933,126.933,25.1441
95340,2,5,2.09656,2.00141,1.79216,0.0756502,0.987083,0.0500878,0.901206,63,126.603,23904.3,25.1192
95341,2,5,2.05133,1.99572,1.79216,0.102445,1.01471,0.0512874,0.899115,63,124.547,24061.4,25.1192
95342,2,5,2.06029,1.99572,1.79216,0.0833531,1.01471,0.0510923,0.899964,63,125.132,24060.1,25.1192
95343,2,5,2.09656,1.97285,1.79216,0.0756502,1.02384,0.0505492,0.899894,63,125.444,24058.9,25.1192
95344,2,5,2.09656,1.99572,1.79936,0.0756502,1.01471,0.0497105,0.899493,63,126.02,296.367,25.1192
95345,2,5,2.10393,1.99572,1.79216,0.0375521,1.01471,0.0499676,0.901646,63,126.928,126.928,25.1192
95346,2,5,2.10385,1.99572,1.79216,0.0186489,1.01471,0.0500573,0.902437,63,127.294,23904.9,25.0944
95347,2,5,2.10393,2.01715,1.79216,0.0375521,1.0257,0.049307,0.900789,63,127.116,127.116,25.0944
95348,2,5,2.10393,2.01715,1.79544,0.0375521,1.0257,0.0491733,0.900554,63,127.116,127.116,25.0695
95349,2,5,2.07277,2.01715,1.79544,0.0496998,1.0257,0.0500757,0.900314,63,126.254,23903.9,25.0447
95350,2,5,2.09656,1.99572,1.82144,0.0756502,1.01471,0.0488509,0.8979,63,126.02,298.821,25.0447
95351,2,5,2.09656,1.99572,1.80394,0.0756502,1.01471,0.0495295,0.899167,63,126.02,296.869,25.0447
95352,2,5,2.13581,1.99572,1.79216,0.0542991,1.01471,0.0489918,0.900651,63,127.207,127.207,25.0447
95353,2,5,2.13581,1.99572,1.82298,0.0542991,1.01471,0.0477683,0.898406,63,127.207,299.229,25.0199
95354,2,5,2.13581,1.99572,1.8327,0.0542991,1.01471,0.0473961,0.897676,63,127.207,300.353,25.0199
95355,2,5,2.13581,2.02157,1.79216,0.0542991,1.02824,0.0481894,0.899601,63,127.441,297.619,25.0199
95356,2,5,2.13581,2.01666,1.79216,0.0542991,1.02674,0.0483279,0.899747,63,127.378,297.332,25.0199
95357,2,5,2.13581,1.96265,1.79216,0.0542991,0.937729,0.0505844,0.904552,63,127.928,23907.1,25.0199
95358,2,5,2.09853,1.99572,1.79216,0.0285845,1.01471,0.0501686,0.902072,63,126.999,23904.9,25.0199
95359,2,5,2.13581,1.99572,1.78807,0.0542991,1.01471,0.0491591,0.900941,63,127.207,127.207,25.0199
95360,2,5,2.09656,1.97027,1.79216,0.0756502,1.06564,0.0502231,0.897729,63,124.648,24060.4,24.9952
95361,2,5,2.07511,1.99572,1.79216,0.00918933,1.01471,0.050973,0.903074,63,126.912,23907.3,24.9952
95362,2,5,2.08966,1.99572,1.79216,0.083648,1.01471,0.0501645,0.899682,63,125.719,24058.3,24.9952
95363,2,5,2.11084,1.99572,1.79216,0.0871833,1.01471,0.04952,0.899329,63,126.063,296.661,24.9952
95364,2,5,2.09656,1.99572,1.79602,0.0756502,1.01471,0.0498432,0.899728,63,126.02,296.003,24.9952
95365,2,5,2.09656,1.99572,1.79886,0.0756502,1.01471,0.0497302,0.899528,63,126.02,296.313,24.9952
95366,2,5,2.09656,1.99572,1.78,0.0756502,1.01471,0.0504918,0.900846,63,126.02,23904.9,24.9952
95367,2,5,2.04303,1.99572,1.79216,0.105072,1.01471,0.051554,0.899064,63,124.318,24062.1,24.9952
95368,2,5,2.10706,1.99572,1.79216,0.0649715,1.01471,0.049743,0.900405,63,126.443,126.443,24.9952
95369,2,5,2.08774,1.99572,1.79216,0.0862552,1.01471,0.0502093,0.899574,63,125.627,24058.5,24.9704
95370,2,5,2.09656,1.99572,1.84097,0.0756502,1.01471,0.0481183,0.896449,63,126.02,301.059,24.9704
95371,2,5,2.08222,1.99572,1.79216,0.113919,1.01471,0.0502295,0.898246,63,124.935,24059.9,24.9704
95372,2,5,2.09656,1.97542,1.79216,0.0756502,1.06433,0.0500885,0.897723,63,124.766,24060.1,24.9704
95373,2,5,2.09656,1.97821,1.79216,0.0756502,1.01181,0.0505056,0.900401,63,125.754,23904.7,24.9704
95374,2,5,2.09656,1.99572,1.79159,0.0756502,1.01471,0.050021,0.90004,63,126.02,23903.5,24.9704
95375,2,5,2.10232,1.99572,1.79216,0.112012,1.01471,0.0496337,0.898167,63,125.377,297.766,24.9704
95376,2,5,2.10431,1.99572,1.79216,0.121628,1.01471,0.0495215,0.897653,63,125.211,298.394,24.9704
95377,2,5,2.09656,1.99572,1.75656,0.0756502,1.01471,0.0514721,0.90243,63,126.02,23908,24.9704
95378,2,5,2.06107,1.99572,1.79216,0.0878109,1.01471,0.0510436,0.899742,63,125.056,24060.2,24.9704
95379,2,5,2.09656,1.99572,1.77042,0.0756502,1.01471,0.0508877,0.9015,63,126.02,23906.2,24.9704
95380,2,5,2.09656,1.99572,1.82685,0.0756502,1.01471,0.0486452,0.897502,63,126.02,299.435,24.9704
95381,2,5,2.09656,1.99572,1.77234,0.0756502,1.01471,0.0508078,0.901369,63,126.02,23905.9,24.9704
95382,2,5,2.09656,1.99572,1.83469,0.0756502,1.01471,0.048351,0.89692,63,126.02,300.332,24.9704
95383,2,5,2.10656,1.99572,1.79216,0.0363775,1.01471,0.0498964,0.901674,63,127.002,127.002,24.9704
95384,2,5,2.10656,1.99572,1.77545,0.0363775,1.01471,0.0505858,0.902845,63,127.002,23906.2,24.9457
95385,2,5,2.09695,1.99572,1.79216,0.0621789,1.01471,0.0500543,0.900619,63,126.302,23903.9,24.9457
95386,2,5,2.10656,1.99572,1.81766,0.0363775,1.01471,0.0488814,0.899827,63,127.002,296.833,24.9457
95387,2,5,2.10656,1.97009,1.79216,0.0363775,1.00886,0.0506694,0.902348,63,126.64,23906.1,24.9457
95388,2,5,2.10656,1.98737,1.79216,0.0363775,1.02416,0.0500373,0.901324,63,126.68,23904.2,24.9457
95389,2,5,2.10656,1.9865,1.79216,0.0363775,1.00318,0.0502531,0.902371,63,127.041,23905.2,24.9457
95390,2,5,2.09656,1.99572,1.82516,0.0756502,1.01471,0.0487095,0.897627,63,126.02,299.242,24.9457
95391,2,5,2.06368,1.99572,1.79216,0.0598706,1.01471,0.0511012,0.901024,63,125.683,23906.5,24.9457
95392,2,5,2.09656,2.00648,1.79216,0.0756502,0.980806,0.0500083,0.901412,63,126.801,23904.2,24.9457
95393,2,5,2.09656,1.99572,1.77693,0.0756502,1.01471,0.0506177,0.901056,63,126.02,23905.3,24.9457
95394,2,5,2.09656,1.99572,1.75287,0.0756502,1.01471,0.0516299,0.902674,63,126.02,23908.5,24.9457
95395,2,5,2.09656,1.99572,1.7738,0.0756502,1.01471,0.0507473,0.90127,63,126.02,23905.7,24.9457
95396,2,5,2.09656,1.99572,1.78744,0.0756502,1.01471,0.0501884,0.90033,63,126.02,23904,24.9457
95397,2,5,2.09564,1.99572,1.79216,0.0146764,1.01471,0.0503181,0.90267,63,127.211,23905.6,24.9457
95398,2,5,2.07911,1.99572,1.79216,0.0783154,1.01471,0.050517,0.90003,63,125.618,23904.6,24.9457
95399,2,5,2.09656,1.97122,1.79216,0.0756502,0.998494,0.0508221,0.901136,63,125.859,23905.8,24.9457
95400,2,5,2.09656,1.99572,1.87207,0.0756502,1.01471,0.0470048,0.894054,63,126.02,304.75,24.9457
95401,2,5,2.09656,1.96593,1.79216,0.0756502,1.03557,0.0506412,0.899408,63,125.109,24059.6,24.9457
95402,2,5,2.09656,1.9914,1.79216,0.0756502,0.994279,0.0502939,0.901026,63,126.298,23904.6,24.9457
95403,2,5,2.09656,1.99572,1.83156,0.0756502,1.01471,0.0484681,0.897154,63,126.02,299.972,24.9457
95404,2,5,2.09656,1.99572,1.84518,0.0756502,1.01471,0.0479636,0.89613,63,126.02,301.549,24.9457
95405,2,5,2.09656,1.99572,1.76512,0.0756502,1.01471,0.0511096,0.901858,63,126.02,23906.8,24.9457
95406,2,5,2.09656,1.99572,1.78745,0.0756502,1.01471,0.050188,0.90033,63,126.02,23904,24.9457
95407,2,5,2.09656,1.99572,1.76889,0.0756502,1.01471,0.0509514,0.901603,63,126.02,23906.4,24.9457
95408,2,5,2.1166,1.99572,1.79216,0.0716646,1.01471,0.0494358,0.900016,63,126.492,126.492,24.9457
95409,2,5,2.10226,1.99572,1.79216,0.0478232,1.01471,0.0499676,0.901215,63,126.693,126.693,24.921
95410,2,5,2.09656,1.99572,1.81177,0.0756502,1.01471,0.0492232,0.898604,63,126.02,297.736,24.8963
95411,2,5,2.09656,1.97181,1.79216,0.0756502,1.00997,0.0507044,0.900587,63,125.669,23905.2,24.8963
95412,2,5,2.09656,1.99572,1.76397,0.0756502,1.01471,0.0511579,0.901935,63,126.02,23907,24.8963
95413,2,5,2.09656,1.99572,1.7807,0.0756502,1.01471,0.0504628,0.900797,63,126.02,23904.9,24.8963
95414,2,5,2.09656,1.99572,1.81411,0.0756502,1.01471,0.0491324,0.898435,63,126.02,297.998,24.8963
95415,2,5,2.09656,2.03535,1.79216,0.0756502,1.01889,0.0489633,0.899247,63,126.654,297.379,24.8963
95416,2,5,2.09656,1.9801,1.79216,0.0756502,0.980197,0.0507246,0.901825,63,126.337,23906,24.8963
95417,2,5,2.09656,1.99572,1.77376,0.0756502,1.01471,0.050749,0.901273,63,126.02,23905.7,24.8963
95418,2,5,2.09656,1.99572,1.80367,0.0756502,1.01471,0.0495399,0.899185,63,126.02,296.84,24.8963
95419,2,5,2.09656,1.99572,1.76001,0.0756502,1.01471,0.0513255,0.9022,63,126.02,23907.5,24.8963
95420,2,5,2.09656,1.97487,1.79216,0.0756502,1.07414,0.0500053,0.897178,63,124.578,24060.5,24.8963
95421,2,5,2.09656,1.97751,1.79216,0.0756502,1.02552,0.050401,0.899739,63,125.499,24058.7,24.8963
95422,2,5,2.09656,1.96175,1.79216,0.0756502,0.985568,0.0512097,0.901871,63,125.91,23907,24.8963
95423,2,5,2.09656,1.99572,1.75861,0.0756502,1.01471,0.0513848,0.902293,63,126.02,23907.7,24.8963
95424,2,5,2.07678,1.99572,1.79216,0.0734816,1.01471,0.0506146,0.900278,63,125.671,23905,24.8963
95425,2,5,2.09514,1.99572,1.79216,0.0785862,1.01471,0.0500254,0.899874,63,125.932,24057.8,24.8963
95426,2,5,2.109,1.99572,1.79216,0.0656078,1.01471,0.0496835,0.90036,63,126.468,126.468,24.8963
95427,2,5,2.109,1.99572,1.8109,0.0656078,1.01471,0.0489383,0.899018,63,126.468,297.545,24.8717
95428,2,5,2.10688,1.99572,1.79216,0.0433315,1.01471,0.0498542,0.901372,63,126.872,126.872,24.8717
95429,2,5,2.10294,1.99572,1.79216,0.0686273,1.01471,0.0498448,0.900272,63,126.289,126.289,24.8471
95430,2,5,2.1138,1.99572,1.79216,0.0740391,1.01471,0.0495032,0.899929,63,126.39,296.064,24.8225
95431,2,5,2.12185,1.99572,1.79216,0.0657185,1.01471,0.049318,0.900248,63,126.714,126.714,24.8225
95432,2,5,2.12185,2.00767,1.79216,0.0657185,1.06629,0.0485069,0.897365,63,126.01,299.637,24.7979
95433,2,5,2.08934,1.99572,1.79216,0.0106125,1.01471,0.050526,0.902889,63,127.166,23906.2,24.7979
95434,2,5,2.12185,1.99572,1.7509,0.0657185,1.01471,0.0510488,0.903074,63,126.714,23907.4,24.7979
95435,2,5,2.12185,2.03239,1.79216,0.0657185,1.01901,0.0483409,0.89952,63,127.303,297.607,24.7979
95436,2,5,2.12185,1.99572,1.7693,0.0657185,1.01471,0.0502622,0.901836,63,126.714,23904.9,24.7979
95437,2,5,2.12185,1.99572,1.77941,0.0657185,1.01471,0.0498404,0.901141,63,126.714,126.714,24.7979
95438,2,5,2.12185,1.94719,1.77941,0.0657185,0.989712,0.0514683,0.903061,63,126.253,23908.2,24.7734
95439,2,5,2.11747,1.99572,1.77941,0.0553991,1.01471,0.0500156,0.901646,63,126.837,23904.3,24.7734
95440,2,5,2.09656,1.99572,1.78609,0.0756502,1.01471,0.0502431,0.900424,63,126.02,23904.2,24.7734
95441,2,5,2.09656,2.00344,1.79216,0.0756502,1.02453,0.0497047,0.899406,63,125.987,296.466,24.7734
95442,2,5,2.08763,1.99572,1.79216,0.0688763,1.01471,0.050302,0.900394,63,125.982,23904.3,24.7734
95443,2,5,2.09656,2.02528,1.79216,0.0756502,1.03495,0.0490566,0.898575,63,126.194,297.954,24.7734
95444,2,5,2.08537,1.99572,1.79216,0.0635406,1.01471,0.0503981,0.900659,63,126.045,23904.7,24.7734
95445,2,5,2.10276,1.99572,1.79216,0.0597511,1.01471,0.0498945,0.900679,63,126.465,126.465,24.7734
95446,2,5,2.1311,1.99572,1.79216,0.0407027,1.01471,0.0491848,0.901285,63,127.387,127.387,24.7488
95447,2,5,2.1311,1.99572,1.78963,0.0407027,1.01471,0.0492882,0.901465,63,127.387,127.387,24.7243
95448,2,5,2.1311,1.99572,1.77665,0.0407027,1.01471,0.0498268,0.902378,63,127.387,127.387,24.6999
95449,2,5,2.1311,2.0227,1.77665,0.0407027,1.00078,0.0492665,0.902699,63,128.126,128.126,24.6754
95450,2,5,2.09656,1.99572,1.76059,0.0756502,1.01471,0.0513008,0.902162,63,126.02,23907.4,24.651
95451,2,5,2.09656,1.99572,1.76615,0.0756502,1.01471,0.0510664,0.901789,63,126.02,23906.7,24.651
95452,2,5,2.09656,2.01616,1.79216,0.0756502,1.01013,0.049509,0.899931,63,126.467,296.138,24.651
95453,2,5,2.09656,1.99572,1.81488,0.0756502,1.01471,0.0491028,0.898379,63,126.02,298.084,24.651
95454,2,5,2.09656,1.97434,1.79216,0.0756502,1.01597,0.050578,0.900258,63,125.61,23904.8,24.651
95455,2,5,2.11395,1.99572,1.79216,0.0854584,1.01471,0.0494398,0.899386,63,126.159,296.67,24.651
95456,2,5,2.0963,1.99572,1.79216,0.0784273,1.01471,0.0499916,0.899872,63,125.958,295.72,24.651
95457,2,5,2.06748,1.99572,1.79216,0.0815117,1.01471,0.0508685,0.899985,63,125.317,24059.6,24.651
95458,2,5,2.12996,1.99572,1.79216,0.0774806,1.01471,0.0490342,0.899635,63,126.63,296.758,24.651
95459,2,5,2.06256,1.99572,1.79216,0.053082,1.01471,0.051171,0.901339,63,125.797,23906.8,24.651
95460,2,5,2.10645,1.99572,1.79216,0.0535746,1.01471,0.0498173,0.900925,63,126.66,126.66,24.651
95461,2,5,2.08472,1.99572,1.79216,0.0458125,1.01471,0.0505048,0.901457,63,126.388,23905.4,24.6266
95462,2,5,2.10645,2.01733,1.79216,0.0535746,1.00393,0.049351,0.901137,63,127.24,127.24,24.6266
95463,2,5,2.10645,2.01733,1.77762,0.0535746,1.00393,0.0499614,0.902178,63,127.24,127.24,24.6022
95464,2,5,2.10645,1.97435,1.77762,0.0535746,0.981753,0.0513034,0.903815,63,126.851,23908.3,24.5779
95465,2,5,2.10645,2.01733,1.79061,0.0535746,1.00393,0.0494153,0.901249,63,127.24,127.24,24.5779
95466,2,5,2.10645,2.01733,1.78414,0.0535746,1.00393,0.0496857,0.901714,63,127.24,127.24,24.5535
95467,2,5,2.10645,1.98284,1.78414,0.0535746,0.989644,0.0507231,0.902872,63,126.868,23906.5,24.5292
95468,2,5,2.06374,2.01733,1.78414,0.0852502,1.00393,0.0508432,0.900616,63,125.73,23905.7,24.5292
95469,2,5,2.11356,2.01733,1.78414,0.00891075,1.00393,0.0496903,0.903553,63,128.253,128.253,24.5292
95470,2,5,2.10872,1.99572,1.79216,0.121097,1.01471,0.0493962,0.897643,63,125.31,298.507,24.5292
95471,2,5,2.09656,1.99572,1.78943,0.0756502,1.01471,0.0501077,0.900191,63,126.02,23903.8,24.5292
95472,2,5,2.07612,1.99572,1.79216,0.0776632,1.01471,0.0506139,0.900088,63,125.572,23904.9,24.5292
95473,2,5,2.09656,2.01277,1.79216,0.0756502,0.975043,0.0498948,0.901575,63,127.012,127.012,24.5292
95474,2,5,2.09656,2.02466,1.79216,0.0756502,1.01477,0.0492572,0.899591,63,126.537,296.732,24.5049
95475,2,5,2.09656,2.04873,1.79216,0.0756502,1.00999,0.048734,0.899505,63,127.044,297.372,24.5049
95476,2,5,2.09656,2.01277,1.79927,0.0756502,0.975043,0.0495984,0.901051,63,127.012,127.012,24.5049
95477,2,5,2.09656,2.05553,1.79927,0.0756502,0.970096,0.0486155,0.900681,63,127.846,127.846,24.4807
95478,2,5,2.09656,2.05553,1.83974,0.0756502,0.970096,0.0469474,0.897499,63,127.846,301.265,24.4565
95479,2,5,2.05827,2.05553,1.79927,0.0717226,0.970096,0.0498631,0.901227,63,127.134,127.134,24.4565
95480,2,5,2.14135,1.99572,1.79216,0.105687,1.01471,0.0485777,0.898168,63,126.264,298.652,24.4322
95481,2,5,2.09656,1.99572,1.81658,0.0756502,1.01471,0.0490372,0.898255,63,126.02,298.274,24.4322
95482,2,5,2.09656,1.99572,1.82988,0.0756502,1.01471,0.048531,0.897278,63,126.02,299.781,24.4322
95483,2,5,2.10349,1.99572,1.79216,0.115105,1.01471,0.0495823,0.897998,63,125.334,297.984,24.4322
95484,2,5,2.09656,1.99572,1.78211,0.0756502,1.01471,0.0504053,0.9007,63,126.02,23904.7,24.4322
95485,2,5,2.07301,1.99572,1.79216,0.072766,1.01471,0.050737,0.900346,63,125.61,23905.3,24.4322
95486,2,5,2.09656,1.99572,1.77967,0.0756502,1.01471,0.0505051,0.900868,63,126.02,23905,24.4322
95487,2,5,2.1655,1.99572,1.79216,0.0756636,1.01471,0.0481159,0.899446,63,127.331,297.75,24.4322
95488,2,5,2.09656,1.99572,1.76847,0.0756502,1.01471,0.0509691,0.901632,63,126.02,23906.4,24.4322
95489,2,5,2.09656,1.98465,1.79216,0.0756502,1.03728,0.0500916,0.899034,63,125.421,24058.7,24.4322
95490,2,5,2.09656,1.97728,1.79216,0.0756502,1.05594,0.0501186,0.898156,63,124.952,24059.7,24.4322
95491,2,5,2.09656,1.99187,1.79216,0.0756502,0.986029,0.0503513,0.901391,63,126.449,23904.9,24.4322
95492,2,5,2.09656,2.03811,1.79216,0.0756502,1.05841,0.0485247,0.897161,63,126.004,299.944,24.4322
