index,loop_n,restart,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature
88646,2,4,2.08683,1.86348,1.82446,0.322442,1.2289,0.0498768,0.900351,70,126.979,126.979,6.14327
88647,2,4,2.08873,1.86348,1.82446,0.32635,1.2289,0.0497911,0.900074,70,126.923,126.923,6.13719
88648,2,4,2.08222,1.86042,1.82471,0.326393,1.23073,0.050075,0.900046,70,126.679,23904.3,6.13112
88649,2,4,2.08222,1.86366,1.82471,0.326393,1.23205,0.0499361,0.899915,70,126.723,296.418,6.13112
88650,2,4,2.08292,1.86236,1.82471,0.324491,1.23099,0.0499915,0.900123,70,126.779,126.779,6.13112
88651,2,4,2.08292,1.86384,1.82471,0.324491,1.23113,0.0499332,0.900092,70,126.808,126.808,6.12505
88652,2,4,2.08292,1.86279,1.82471,0.324491,1.23221,0.0499619,0.900041,70,126.765,126.765,6.11899
88653,2,4,2.0835,1.86279,1.82471,0.329255,1.23221,0.049908,0.899715,70,126.658,296.661,6.11293
88654,2,4,2.08298,1.86279,1.82471,0.323757,1.23221,0.0499656,0.90009,70,126.785,126.785,6.11293
88655,2,4,2.08298,1.86279,1.82286,0.323757,1.23221,0.0500104,0.900156,70,126.785,23904.2,6.10688
88656,2,4,2.08298,1.86205,1.82471,0.323757,1.23251,0.0499909,0.900082,70,126.763,126.763,6.10688
88657,2,4,2.08298,1.86306,1.82471,0.323757,1.23427,0.0499328,0.899957,70,126.751,296.382,6.10083
88658,2,4,2.08222,1.86101,1.82471,0.326393,1.23046,0.0500552,0.900054,70,126.697,23904.3,6.10083
88659,2,4,2.08222,1.86236,1.82309,0.326393,1.23099,0.0500367,0.900058,70,126.716,23904.2,6.10083
88660,2,4,2.08222,1.86236,1.82454,0.326393,1.23099,0.0500016,0.900006,70,126.716,23904.1,6.10083
88661,2,4,2.08222,1.86236,1.82534,0.326393,1.23099,0.0499823,0.899977,70,126.716,296.315,6.10083
88662,2,4,2.08222,1.86236,1.82478,0.326393,1.23099,0.0499958,0.899998,70,126.716,296.284,6.10083
88663,2,4,2.08222,1.85949,1.82471,0.326393,1.23134,0.0501046,0.900022,70,126.648,23904.4,6.10083
88664,2,4,2.08222,1.86236,1.8234,0.326393,1.23099,0.0500292,0.900047,70,126.716,23904.2,6.10083
88665,2,4,2.08222,1.86105,1.82471,0.326393,1.23169,0.0500403,0.899976,70,126.675,24058.4,6.10083
88666,2,4,2.08477,1.86236,1.82471,0.324466,1.23099,0.0499368,0.90011,70,126.82,126.82,6.10083
88667,2,4,2.08477,1.86182,1.82471,0.324466,1.23038,0.0499639,0.900156,70,126.82,126.82,6.09479
88668,2,4,2.08222,1.86236,1.82475,0.326393,1.23099,0.0499965,0.899999,70,126.716,296.282,6.08876
88669,2,4,2.08229,1.86236,1.82471,0.329126,1.23099,0.0499743,0.899815,70,126.648,296.498,6.08876
88670,2,4,2.08433,1.86236,1.82471,0.330483,1.23099,0.0499033,0.899706,70,126.659,296.675,6.08876
88671,2,4,2.08222,1.8647,1.82471,0.326393,1.23085,0.049909,0.899974,70,126.768,296.372,6.08876
88672,2,4,2.08287,1.86236,1.82471,0.327965,1.23099,0.0499663,0.899889,70,126.69,296.426,6.08876
88673,2,4,2.08222,1.86236,1.82405,0.326393,1.23099,0.0500135,0.900024,70,126.716,23904.2,6.08876
88674,2,4,2.08222,1.86163,1.82471,0.326393,1.2332,0.0500019,0.899874,70,126.658,24058.4,6.08876
88675,2,4,2.08092,1.86236,1.82471,0.327474,1.23099,0.0500278,0.899937,70,126.66,24058.4,6.08876
88676,2,4,2.08222,1.86236,1.82352,0.326393,1.23099,0.0500262,0.900043,70,126.716,23904.2,6.08876
88677,2,4,2.08228,1.86236,1.82471,0.328818,1.23099,0.049977,0.899836,70,126.656,296.473,6.08876
88678,2,4,2.08146,1.86236,1.82471,0.327487,1.23099,0.0500117,0.899932,70,126.671,24058.4,6.08876
88679,2,4,2.08222,1.86252,1.82471,0.326393,1.22946,0.0500076,0.900092,70,126.748,23904.2,6.08876
88680,2,4,2.08222,1.86386,1.82471,0.326393,1.23308,0.0499174,0.899848,70,126.708,296.506,6.08876
88681,2,4,2.0799,1.86236,1.82471,0.328355,1.23099,0.0500515,0.899886,70,126.615,24058.5,6.08876
88682,2,4,2.08177,1.86236,1.82471,0.326014,1.23099,0.0500139,0.900029,70,126.715,23904.2,6.08876
88683,2,4,2.08222,1.86236,1.82291,0.326393,1.23099,0.0500411,0.900065,70,126.716,23904.2,6.08876
88684,2,4,2.08222,1.86235,1.82471,0.326393,1.22932,0.0500158,0.900104,70,126.747,23904.2,6.08876
88685,2,4,2.08222,1.86236,1.82375,0.326393,1.23099,0.0500208,0.900035,70,126.716,23904.2,6.08876
88686,2,4,2.08446,1.86236,1.82471,0.327232,1.23099,0.0499248,0.899926,70,126.743,296.422,6.08876
88687,2,4,2.08222,1.86023,1.82471,0.326393,1.23369,0.0500506,0.899864,70,126.619,24058.5,6.08876
88688,2,4,2.08222,1.86246,1.82471,0.326393,1.23225,0.0499801,0.899921,70,126.694,296.38,6.08876
88689,2,4,2.08194,1.86236,1.82471,0.328436,1.23099,0.0499901,0.899864,70,126.658,296.431,6.08876
88690,2,4,2.08459,1.86236,1.82471,0.330189,1.23099,0.0498979,0.899724,70,126.672,296.661,6.08876
88691,2,4,2.07955,1.86236,1.82471,0.325064,1.23099,0.0500875,0.900111,70,126.69,23904.4,6.08876
88692,2,4,2.08222,1.86325,1.82471,0.326393,1.22951,0.049979,0.900078,70,126.763,126.763,6.08876
88693,2,4,2.08222,1.86325,1.82311,0.326393,1.22951,0.0500178,0.900136,70,126.763,23904.2,6.08273
88694,2,4,2.08279,1.86325,1.82471,0.325322,1.22951,0.0499705,0.900146,70,126.802,126.802,6.08273
88695,2,4,2.08279,1.86325,1.82528,0.325322,1.22951,0.0499568,0.900126,70,126.802,126.802,6.07671
88696,2,4,2.0832,1.86325,1.82528,0.323308,1.22951,0.0499601,0.900258,70,126.862,126.862,6.0707
88697,2,4,2.0832,1.86325,1.82256,0.323308,1.22951,0.0500262,0.900356,70,126.862,23904.3,6.06469
88698,2,4,2.08222,1.86236,1.82333,0.326393,1.23099,0.050031,0.90005,70,126.716,23904.2,6.06469
88699,2,4,2.08222,1.86361,1.82471,0.326393,1.23031,0.0499567,0.900024,70,126.755,126.755,6.06469
88700,2,4,2.08222,1.86486,1.82471,0.326393,1.23178,0.0498932,0.899914,70,126.754,296.451,6.05869
88701,2,4,2.08222,1.86361,1.82425,0.326393,1.23031,0.0499679,0.900041,70,126.755,126.755,6.05869
88702,2,4,2.08222,1.86014,1.82425,0.326393,1.23128,0.0500909,0.900032,70,126.663,23904.4,6.05269
88703,2,4,2.08222,1.86361,1.82472,0.326393,1.23031,0.0499567,0.900024,70,126.755,126.755,6.05269
88704,2,4,2.08197,1.86361,1.82472,0.329204,1.23031,0.0499424,0.899835,70,126.679,296.497,6.0467
88705,2,4,2.08218,1.86361,1.82472,0.327598,1.23031,0.0499488,0.899943,70,126.724,296.376,6.0467
88706,2,4,2.08222,1.86178,1.82472,0.326393,1.23121,0.0500174,0.899995,70,126.699,24058.3,6.0467
88707,2,4,2.08216,1.86361,1.82472,0.32613,1.23031,0.0499605,0.900042,70,126.76,126.76,6.0467
88708,2,4,2.08222,1.86102,1.82471,0.326393,1.23274,0.0500301,0.899911,70,126.654,24058.4,6.04071
88709,2,4,2.08166,1.86236,1.82471,0.326307,1.23099,0.0500148,0.90001,70,126.705,23904.2,6.04071
88710,2,4,2.0815,1.86236,1.82471,0.324296,1.23099,0.0500351,0.900147,70,126.752,23904.3,6.04071
88711,2,4,2.08222,1.86236,1.82566,0.326393,1.23099,0.0499748,0.899966,70,126.716,296.332,6.04071
88712,2,4,2.08222,1.86152,1.82471,0.326393,1.23215,0.0500172,0.899941,70,126.676,24058.4,6.04071
88713,2,4,2.08282,1.86236,1.82471,0.325352,1.23099,0.0499878,0.900066,70,126.755,126.755,6.04071
88714,2,4,2.08282,1.86236,1.82381,0.325352,1.23099,0.0500096,0.900098,70,126.755,23904.2,6.03473
88715,2,4,2.08282,1.86236,1.8261,0.325352,1.23099,0.0499543,0.900015,70,126.755,126.755,6.03473
88716,2,4,2.08282,1.86236,1.82722,0.325352,1.23099,0.0499275,0.899975,70,126.755,296.357,6.02876
88717,2,4,2.08412,1.86236,1.8261,0.327317,1.23099,0.0499007,0.899873,70,126.734,296.494,6.02876
88718,2,4,2.08222,1.86061,1.82471,0.326393,1.22957,0.0500801,0.900114,70,126.705,23904.4,6.02876
88719,2,4,2.08224,1.86236,1.82471,0.329146,1.23099,0.0499758,0.899814,70,126.646,296.498,6.02876
88720,2,4,2.08222,1.862,1.82471,0.326393,1.23198,0.0500005,0.899944,70,126.689,24058.3,6.02876
88721,2,4,2.08156,1.86236,1.82471,0.328612,1.23099,0.0500002,0.899855,70,126.645,24058.4,6.02876
88722,2,4,2.08222,1.86299,1.82471,0.326393,1.22843,0.0500004,0.900149,70,126.778,23904.2,6.02876
88723,2,4,2.08222,1.86236,1.8242,0.326393,1.23099,0.0500098,0.900018,70,126.716,23904.2,6.02876
88724,2,4,2.08222,1.86389,1.82471,0.326393,1.23005,0.0499485,0.900035,70,126.766,126.766,6.02876
88725,2,4,2.08222,1.86384,1.82471,0.326393,1.23052,0.0499454,0.900007,70,126.756,126.756,6.02279
88726,2,4,2.08222,1.86429,1.82471,0.326393,1.23179,0.0499149,0.899922,70,126.741,296.426,6.01683
88727,2,4,2.08222,1.86482,1.82471,0.326393,1.23291,0.0498825,0.899844,70,126.731,296.536,6.01683
88728,2,4,2.08222,1.86364,1.82471,0.326393,1.22992,0.0499595,0.900047,70,126.763,126.763,6.01683
88729,2,4,2.08116,1.86364,1.82471,0.3259,1.22992,0.0499948,0.900089,70,126.752,126.752,6.01087
88730,2,4,2.0831,1.86364,1.82471,0.325345,1.22992,0.0499416,0.900111,70,126.809,126.809,6.00492
88731,2,4,2.0831,1.86364,1.8237,0.325345,1.22992,0.0499662,0.900148,70,126.809,126.809,5.99898
88732,2,4,2.0831,1.86605,1.8237,0.325345,1.23005,0.0498726,0.900104,70,126.858,126.858,5.99304
88733,2,4,2.0831,1.867,1.8237,0.325345,1.22948,0.049843,0.900125,70,126.888,126.888,5.98711
88734,2,4,2.0831,1.86659,1.8237,0.325345,1.22767,0.0498777,0.900242,70,126.914,126.914,5.98118
88735,2,4,2.08555,1.86659,1.8237,0.32602,1.22767,0.0497999,0.900178,70,126.951,126.951,5.97526
88736,2,4,2.08659,1.86659,1.8237,0.325935,1.22767,0.0497699,0.900175,70,126.976,126.976,5.96935
88737,2,4,2.08659,1.86659,1.82394,0.325935,1.22767,0.0497642,0.900167,70,126.976,126.976,5.96344
88738,2,4,2.08222,1.86236,1.82394,0.326393,1.23099,0.0500162,0.900028,70,126.716,23904.2,5.95754
88739,2,4,2.07753,1.86236,1.82471,0.326782,1.23099,0.0501346,0.900011,70,126.603,23904.4,5.95754
88740,2,4,2.0823,1.86236,1.82471,0.325668,1.23099,0.0500009,0.900048,70,126.735,23904.1,5.95754
88741,2,4,2.08222,1.86236,1.8229,0.326393,1.23099,0.0500414,0.900065,70,126.716,23904.3,5.95754
88742,2,4,2.08222,1.86169,1.82471,0.326393,1.2304,0.0500294,0.900047,70,126.713,23904.2,5.95754
88743,2,4,2.08222,1.86236,1.82519,0.326393,1.23099,0.049986,0.899983,70,126.716,296.306,5.95754
88744,2,4,2.08222,1.86236,1.82309,0.326393,1.23099,0.0500367,0.900058,70,126.716,23904.2,5.95754
88745,2,4,2.08222,1.8628,1.82471,0.326393,1.22843,0.0500077,0.900151,70,126.773,23904.2,5.95754
88746,2,4,2.08204,1.86236,1.82471,0.329025,1.23099,0.0499825,0.899823,70,126.645,296.482,5.95754
88747,2,4,2.08222,1.86236,1.82302,0.326393,1.23099,0.0500383,0.900061,70,126.716,23904.2,5.95754
88748,2,4,2.08222,1.86374,1.82471,0.326393,1.22869,0.049969,0.900121,70,126.788,126.788,5.95754
88749,2,4,2.08509,1.86374,1.82471,0.325786,1.22869,0.0498887,0.90014,70,126.867,126.867,5.95164
88750,2,4,2.08453,1.86374,1.82471,0.324465,1.22869,0.0499154,0.900233,70,126.888,126.888,5.94575
88751,2,4,2.08453,1.86374,1.8241,0.324465,1.22869,0.0499304,0.900256,70,126.888,126.888,5.93986
88752,2,4,2.08453,1.86394,1.8241,0.324465,1.22863,0.0499233,0.900256,70,126.893,126.893,5.93398
88753,2,4,2.08608,1.86394,1.8241,0.324276,1.22863,0.0498792,0.900257,70,126.932,126.932,5.92811
88754,2,4,2.08413,1.86394,1.8241,0.323768,1.22863,0.0499407,0.900306,70,126.902,126.902,5.92224
88755,2,4,2.08413,1.86394,1.82326,0.323768,1.22863,0.0499611,0.900337,70,126.902,126.902,5.91638
88756,2,4,2.08413,1.86394,1.82268,0.323768,1.22863,0.049975,0.900357,70,126.902,126.902,5.91052
88757,2,4,2.08118,1.86394,1.82268,0.324678,1.22863,0.0500554,0.900319,70,126.814,23904.4,5.90467
88758,2,4,2.08222,1.8627,1.82471,0.326393,1.23047,0.04999,0.900027,70,126.733,126.733,5.90467
88759,2,4,2.08222,1.86249,1.82471,0.326393,1.23292,0.0499714,0.899878,70,126.682,296.434,5.89883
88760,2,4,2.08292,1.8627,1.82471,0.328313,1.23047,0.0499545,0.899892,70,126.7,296.43,5.89883
88761,2,4,2.08222,1.86395,1.82471,0.326393,1.23006,0.0499463,0.900034,70,126.767,126.767,5.89883
88762,2,4,2.08222,1.86395,1.82613,0.326393,1.23006,0.049912,0.899983,70,126.767,296.358,5.89299
88763,2,4,2.08222,1.86483,1.82471,0.326393,1.23217,0.0498901,0.89989,70,126.746,296.479,5.89299
88764,2,4,2.08222,1.86411,1.82471,0.326393,1.2299,0.0499418,0.900041,70,126.773,126.773,5.89299
88765,2,4,2.07981,1.86411,1.82471,0.326857,1.2299,0.0500103,0.900029,70,126.709,23904.1,5.88715
88766,2,4,2.08222,1.86411,1.82469,0.326393,1.2299,0.0499425,0.900042,70,126.773,126.773,5.88715
88767,2,4,2.08222,1.86411,1.82313,0.326393,1.2299,0.0499803,0.900099,70,126.773,126.773,5.88133
88768,2,4,2.08219,1.86236,1.82471,0.32536,1.23099,0.0500065,0.90007,70,126.741,23904.2,5.87551
88769,2,4,2.0847,1.86236,1.82471,0.326765,1.23099,0.0499212,0.899956,70,126.761,296.393,5.87551
88770,2,4,2.08222,1.86236,1.82263,0.326393,1.23099,0.0500477,0.900075,70,126.716,23904.3,5.87551
88771,2,4,2.08267,1.86236,1.82471,0.325697,1.23099,0.0499896,0.900043,70,126.743,126.743,5.87551
88772,2,4,2.08387,1.86236,1.82471,0.326414,1.23099,0.0499485,0.899986,70,126.751,296.337,5.86969
88773,2,4,2.07925,1.86236,1.82471,0.324858,1.23099,0.0500979,0.900127,70,126.689,23904.4,5.86969
88774,2,4,2.08267,1.8631,1.82471,0.325697,1.23001,0.0499715,0.900093,70,126.777,126.777,5.86969
88775,2,4,2.08267,1.86373,1.82471,0.325697,1.23206,0.0499253,0.899957,70,126.752,296.383,5.86388
88776,2,4,2.08162,1.8631,1.82471,0.325941,1.23001,0.0500007,0.900085,70,126.748,23904.2,5.86388
88777,2,4,2.08267,1.8631,1.82397,0.325697,1.23001,0.0499895,0.90012,70,126.777,126.777,5.86388
88778,2,4,2.08007,1.86236,1.82471,0.325229,1.23099,0.0500706,0.900095,70,126.698,23904.3,5.85807
88779,2,4,2.08222,1.86225,1.82471,0.326393,1.23304,0.0499797,0.899875,70,126.675,296.432,5.85807
88780,2,4,2.08089,1.86236,1.82471,0.326806,1.23099,0.0500341,0.899983,70,126.676,24058.4,5.85807
88781,2,4,2.08222,1.86236,1.82403,0.326393,1.23099,0.0500139,0.900025,70,126.716,23904.2,5.85807
88782,2,4,2.08222,1.86452,1.82471,0.326393,1.22925,0.0499329,0.900075,70,126.794,126.794,5.85807
88783,2,4,2.08051,1.86452,1.82471,0.326938,1.22925,0.0499798,0.900052,70,126.743,126.743,5.85228
88784,2,4,2.08051,1.86452,1.82466,0.326938,1.22925,0.0499811,0.900054,70,126.743,126.743,5.84648
88785,2,4,2.08051,1.86452,1.82505,0.326938,1.22925,0.0499717,0.90004,70,126.743,126.743,5.8407
88786,2,4,2.08051,1.86431,1.82505,0.326938,1.2305,0.0499667,0.899966,70,126.715,296.332,5.83491
88787,2,4,2.08051,1.86452,1.82277,0.326938,1.22925,0.0500269,0.900122,70,126.743,23904.2,5.83491
88788,2,4,2.08109,1.86236,1.82471,0.326586,1.23099,0.0500298,0.899996,70,126.686,24058.3,5.83491
88789,2,4,2.08222,1.86236,1.82597,0.326393,1.23099,0.0499672,0.899955,70,126.716,296.349,5.83491
88790,2,4,2.08222,1.86277,1.82471,0.326393,1.23088,0.0499826,0.900001,70,126.726,126.726,5.83491
88791,2,4,2.08222,1.86277,1.82449,0.326393,1.23088,0.0499881,0.900009,70,126.726,126.726,5.82914
88792,2,4,2.08222,1.86493,1.82449,0.326393,1.23136,0.0499001,0.899947,70,126.763,296.41,5.82337
88793,2,4,2.08222,1.86201,1.82449,0.326393,1.23175,0.0500082,0.899967,70,126.694,24058.3,5.82337
88794,2,4,2.08222,1.86277,1.8275,0.326393,1.23088,0.0499156,0.8999,70,126.726,296.444,5.82337
88795,2,4,2.08222,1.86311,1.82449,0.326393,1.23215,0.0499616,0.899925,70,126.71,296.389,5.82337
88796,2,4,2.0835,1.86277,1.82449,0.326946,1.23088,0.0499459,0.899961,70,126.741,296.364,5.82337
88797,2,4,2.08222,1.86227,1.82449,0.326393,1.23238,0.0499914,0.899924,70,126.688,296.369,5.82337
88798,2,4,2.08317,1.86236,1.82471,0.325375,1.23099,0.0499773,0.900061,70,126.762,126.762,5.82337
88799,2,4,2.08317,1.86236,1.82486,0.325375,1.23099,0.0499739,0.900056,70,126.762,126.762,5.8176
88800,2,4,2.083,1.86236,1.82486,0.326613,1.23099,0.0499694,0.899974,70,126.727,296.331,5.81185
88801,2,4,2.08552,1.86236,1.82486,0.324274,1.23099,0.0499128,0.900112,70,126.841,126.841,5.81185
88802,2,4,2.08552,1.8628,1.82486,0.324274,1.23051,0.0499007,0.900135,70,126.86,126.86,5.80609
88803,2,4,2.08552,1.8628,1.8262,0.324274,1.23051,0.0498683,0.900087,70,126.86,126.86,5.80035
88804,2,4,2.08552,1.8628,1.82567,0.324274,1.23051,0.0498811,0.900106,70,126.86,126.86,5.7946
88805,2,4,2.08552,1.8628,1.8254,0.324274,1.23051,0.0498875,0.900115,70,126.86,126.86,5.78887
88806,2,4,2.08552,1.86301,1.8254,0.324274,1.23051,0.0498796,0.900112,70,126.864,126.864,5.78314
88807,2,4,2.08552,1.86301,1.82378,0.324274,1.23051,0.0499188,0.900171,70,126.864,126.864,5.77741
88808,2,4,2.0813,1.86236,1.82471,0.327455,1.23099,0.0500168,0.899936,70,126.668,24058.4,5.77169
88809,2,4,2.08512,1.86236,1.82471,0.326841,1.23099,0.0499084,0.899947,70,126.768,296.413,5.77169
88810,2,4,2.08222,1.86236,1.82599,0.326393,1.23099,0.0499667,0.899954,70,126.716,296.35,5.77169
88811,2,4,2.08057,1.86236,1.82471,0.326207,1.23099,0.0500481,0.900026,70,126.684,23904.2,5.77169
88812,2,4,2.08222,1.86236,1.82413,0.326393,1.23099,0.0500115,0.900021,70,126.716,23904.2,5.77169
88813,2,4,2.08222,1.86167,1.82471,0.326393,1.23078,0.0500261,0.900024,70,126.705,23904.2,5.77169
88814,2,4,2.08064,1.86236,1.82471,0.326731,1.23099,0.050042,0.89999,70,126.672,24058.4,5.77169
88815,2,4,2.08222,1.86236,1.82439,0.326393,1.23099,0.0500053,0.900012,70,126.716,23904.1,5.77169
88816,2,4,2.08238,1.86236,1.82471,0.327755,1.23099,0.0499824,0.899907,70,126.685,296.392,5.77169
88817,2,4,2.08153,1.86236,1.82471,0.327028,1.23099,0.0500132,0.899963,70,126.684,24058.3,5.77169
88818,2,4,2.08222,1.86236,1.82836,0.326393,1.23099,0.0499098,0.899868,70,126.716,296.482,5.77169
88819,2,4,2.08222,1.86313,1.82471,0.326393,1.22976,0.049981,0.900065,70,126.755,126.755,5.77169
88820,2,4,2.08222,1.86313,1.82641,0.326393,1.22976,0.04994,0.900003,70,126.755,126.755,5.76598
88821,2,4,2.08222,1.86398,1.82641,0.326393,1.22963,0.0499086,0.899998,70,126.776,296.342,5.76027
88822,2,4,2.08222,1.86313,1.82512,0.326393,1.22976,0.0499711,0.90005,70,126.755,126.755,5.76027
88823,2,4,2.08339,1.86313,1.82512,0.325812,1.22976,0.049941,0.90008,70,126.795,126.795,5.75457
88824,2,4,2.0836,1.86313,1.82512,0.326805,1.22976,0.049927,0.900011,70,126.775,126.775,5.74888
88825,2,4,2.0836,1.86313,1.82752,0.326805,1.22976,0.0498693,0.899925,70,126.775,296.455,5.74319
88826,2,4,2.0836,1.86577,1.82512,0.326805,1.22893,0.0498348,0.900023,70,126.847,126.847,5.74319
88827,2,4,2.0836,1.86861,1.82512,0.326805,1.22878,0.0497283,0.89999,70,126.91,296.49,5.7375
88828,2,4,2.08222,1.86221,1.82471,0.326393,1.22938,0.0500203,0.900102,70,126.743,23904.2,5.7375
88829,2,4,2.08222,1.86446,1.82471,0.326393,1.23119,0.0499145,0.899957,70,126.757,296.388,5.7375
88830,2,4,2.08222,1.86236,1.82301,0.326393,1.23099,0.0500387,0.900061,70,126.716,23904.2,5.7375
88831,2,4,2.08222,1.86216,1.82471,0.326393,1.22909,0.0500252,0.90012,70,126.747,23904.2,5.7375
88832,2,4,2.08142,1.86236,1.82471,0.326049,1.23099,0.050024,0.900029,70,126.707,23904.2,5.7375
88833,2,4,2.08222,1.86153,1.82471,0.326393,1.22995,0.0500403,0.900077,70,126.718,23904.2,5.7375
88834,2,4,2.08222,1.86236,1.82582,0.326393,1.23099,0.0499709,0.89996,70,126.716,296.341,5.7375
88835,2,4,2.08222,1.86236,1.82343,0.326393,1.23099,0.0500283,0.900046,70,126.716,23904.2,5.7375
88836,2,4,2.08222,1.86236,1.82502,0.326393,1.23099,0.04999,0.899989,70,126.716,296.297,5.7375
88837,2,4,2.08222,1.86236,1.82248,0.326393,1.23099,0.0500514,0.90008,70,126.716,23904.3,5.7375
88838,2,4,2.0793,1.86236,1.82471,0.326639,1.23099,0.0500829,0.900006,70,126.645,23904.3,5.7375
88839,2,4,2.08222,1.86236,1.82472,0.326393,1.23099,0.0499974,0.9,70,126.716,296.28,5.7375
88840,2,4,2.08222,1.86285,1.82471,0.326393,1.23229,0.0499645,0.899912,70,126.701,296.401,5.7375
88841,2,4,2.08222,1.86322,1.82471,0.326393,1.23124,0.0499618,0.899972,70,126.729,296.337,5.7375
88842,2,4,2.08222,1.86182,1.82471,0.326393,1.23182,0.0500092,0.899957,70,126.688,24058.3,5.7375
88843,2,4,2.08222,1.86085,1.82471,0.326393,1.23077,0.0500578,0.900036,70,126.688,23904.3,5.7375
88844,2,4,2.08618,1.86236,1.82471,0.32568,1.23099,0.0498859,0.900017,70,126.82,126.82,5.7375
88845,2,4,2.08222,1.86214,1.82471,0.326393,1.23024,0.050014,0.90005,70,126.725,23904.2,5.7375
88846,2,4,2.08222,1.86236,1.82535,0.326393,1.23099,0.049982,0.899977,70,126.716,296.315,5.7375
88847,2,4,2.08256,1.86236,1.82471,0.325954,1.23099,0.049991,0.900027,70,126.734,126.734,5.7375
88848,2,4,2.08222,1.86236,1.8231,0.326393,1.23099,0.0500364,0.900058,70,126.716,23904.2,5.73182
88849,2,4,2.08121,1.86236,1.82471,0.326363,1.23099,0.0500278,0.90001,70,126.694,23904.2,5.73182
88850,2,4,2.08163,1.86236,1.82471,0.328281,1.23099,0.0500006,0.899877,70,126.655,24058.4,5.73182
88851,2,4,2.08222,1.86236,1.82466,0.326393,1.23099,0.0499988,0.900002,70,126.716,126.716,5.73182
88852,2,4,2.08222,1.86423,1.82466,0.326393,1.22969,0.0499408,0.900055,70,126.78,126.78,5.72615
88853,2,4,2.08222,1.86423,1.82269,0.326393,1.22969,0.0499884,0.900126,70,126.78,126.78,5.72048
88854,2,4,2.08222,1.86423,1.82425,0.326393,1.22969,0.0499506,0.900069,70,126.78,126.78,5.71482
88855,2,4,2.08222,1.8633,1.82425,0.326393,1.22823,0.0500018,0.900173,70,126.788,23904.2,5.70916
88856,2,4,2.08289,1.86423,1.82425,0.325638,1.22969,0.0499365,0.900115,70,126.814,126.814,5.70916
88857,2,4,2.08289,1.8627,1.82425,0.325638,1.2294,0.0499986,0.900156,70,126.787,126.787,5.70351
88858,2,4,2.08261,1.86236,1.82471,0.327732,1.23099,0.0499757,0.899907,70,126.69,296.398,5.69786
88859,2,4,2.08157,1.86236,1.82471,0.326566,1.23099,0.0500156,0.899993,70,126.697,24058.3,5.69786
88860,2,4,2.08222,1.86258,1.82471,0.326393,1.23113,0.0499874,0.899988,70,126.718,296.3,5.69786
88861,2,4,2.08222,1.86317,1.82471,0.326393,1.22964,0.0499808,0.900071,70,126.758,126.758,5.69786
88862,2,4,2.08222,1.86665,1.82471,0.326393,1.2287,0.0498578,0.900078,70,126.85,126.85,5.69222
88863,2,4,2.08222,1.86665,1.82298,0.326393,1.2287,0.0498999,0.90014,70,126.85,126.85,5.68659
88864,2,4,2.08222,1.86886,1.82298,0.326393,1.22726,0.0498315,0.900196,70,126.924,126.924,5.68096
88865,2,4,2.08203,1.86886,1.82298,0.327409,1.22726,0.0498295,0.900129,70,126.894,126.894,5.67534
88866,2,4,2.08203,1.86879,1.82298,0.327409,1.22578,0.0498479,0.900221,70,126.921,126.921,5.66972
88867,2,4,2.0807,1.86879,1.82298,0.327021,1.22578,0.0498906,0.900257,70,126.901,126.901,5.66411
88868,2,4,2.08222,1.86236,1.82574,0.326393,1.23099,0.0499726,0.899963,70,126.716,296.337,5.6585
88869,2,4,2.08222,1.86236,1.8231,0.326393,1.23099,0.0500364,0.900058,70,126.716,23904.2,5.6585
88870,2,4,2.08222,1.86357,1.82471,0.326393,1.23101,0.0499505,0.899981,70,126.741,296.335,5.6585
88871,2,4,2.08222,1.86409,1.82471,0.326393,1.23263,0.0499135,0.899873,70,126.721,296.482,5.6585
88872,2,4,2.08222,1.86303,1.82471,0.326393,1.22914,0.0499916,0.900104,70,126.765,126.765,5.6585
88873,2,4,2.08222,1.86288,1.82471,0.326393,1.23076,0.0499797,0.900007,70,126.731,126.731,5.6529
88874,2,4,2.08222,1.86168,1.82471,0.326393,1.23108,0.0500227,0.900005,70,126.699,23904.2,5.6473
88875,2,4,2.08344,1.86288,1.82471,0.325348,1.23076,0.0499515,0.900067,70,126.784,126.784,5.6473
88876,2,4,2.08316,1.86288,1.82471,0.324287,1.23076,0.0499683,0.900141,70,126.805,126.805,5.64171
88877,2,4,2.08316,1.86444,1.82471,0.324287,1.22975,0.0499194,0.90018,70,126.857,126.857,5.63613
88878,2,4,2.08222,1.86344,1.82471,0.326393,1.22877,0.0499795,0.900121,70,126.781,126.781,5.63055
88879,2,4,2.08081,1.86344,1.82471,0.326769,1.22877,0.0500188,0.900107,70,126.74,23904.2,5.62498
88880,2,4,2.0829,1.86344,1.82471,0.327319,1.22877,0.0499523,0.900053,70,126.772,126.772,5.62498
88881,2,4,2.0829,1.86344,1.82407,0.327319,1.22877,0.0499678,0.900076,70,126.772,126.772,5.61941
88882,2,4,2.0829,1.86297,1.82407,0.327319,1.22904,0.0499832,0.900067,70,126.757,126.757,5.61385
88883,2,4,2.08117,1.86297,1.82407,0.328963,1.22904,0.050022,0.899969,70,126.677,24058.3,5.60829
88884,2,4,2.0849,1.86297,1.82407,0.326783,1.22904,0.0499282,0.900088,70,126.814,126.814,5.60829
