,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed,runs,obj_func_corrected
5723,12224,5.080307005218811,1.841688012049634,-0.2269600799829068,-2.921117519534312,-0.2323041698504966,0.4954939473626235,0.9999996463567143,67.04242120796073,181.01561168226624,33.30897892242155,55.400000000000006,517.0988292694092,86555447743845264252886386431825823316,Run_12,33.30898767979651
5724,12225,3.285875746049909,0.0472567528807321,-0.2269600799829068,-2.921117519534312,-0.2323041698504966,0.5479127240893247,0.9999996465444756,67.04242120796073,141.3548765814839,40.67471434762532,55.2,517.0988292694092,86555447743845264252886386431825823316,Run_12,40.67471580103458
5725,12226,3.538186257540649,0.2995672643714722,0.0253504315078332,-2.668807008043572,0.0200063416402433,0.4449471288691948,0.999998743613164,67.04242120796073,141.34257736998185,26.503073067793583,55.00000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,26.50307316170033
5726,12227,6.217334702037652,2.9787157088684757,0.0253504315078332,-2.668807008043572,0.0200063416402433,0.3930170396116226,0.9999987417515211,67.04242120796073,191.79866546303,20.92300103761657,54.8,517.0988292694092,86555447743845264252886386431825823316,Run_12,20.92364748742543
5727,12228,6.217334702037652,2.9787157088684757,0.0253504315078332,-3.28853176388648,-0.5997184142026641,0.4711933457492677,0.9999999496175486,67.04242120796073,196.1932942434405,30.160908334823105,54.6,517.0988292694092,86555447743845264252886386431825823316,Run_12,30.162263452484854
5728,12229,6.217334702037652,2.9787157088684757,0.0253504315078332,-3.43936103197458,-0.5997184142026641,0.4711968969217934,0.9999999487855216,67.04242120796073,196.19321137058344,30.161368904896925,54.400000000000006,517.0988292694092,86555447743845264252886386431825823316,Run_12,30.161077288575548
5729,12230,6.217334702037652,2.9787157088684757,0.0253504315078332,-3.43936103197458,-0.5997184142026641,0.4712020997378102,0.9999620348324652,35.45624528236893,103.75943382215551,29.56123767528557,54.2,517.0988292694092,86555447743845264252886386431825823316,Run_12,29.560746984550555
5730,12231,6.217334702037652,2.9787157088684757,0.0253504315078332,-2.9624406125748197,-0.1227979948029032,0.4188123860666805,0.999808836813821,35.45624528236893,102.0785714028221,23.16558910509815,54.0,517.0988292694092,86555447743845264252886386431825823316,Run_12,23.166026785058023
5731,12232,6.217334702037652,2.9787157088684757,0.0253504315078332,-2.6582677243968886,-0.1227979948029032,0.4188033356308275,0.9998078330021322,35.45624528236893,102.07518058107756,23.164507159133727,53.8,517.0988292694092,86555447743845264252886386431825823316,Run_12,23.165531912387966
5732,12233,6.071974624609151,2.9787157088684757,0.0253504315078332,-2.6582677243968886,-0.1227979948029032,0.4188059824809985,0.9998086314424772,35.45624528236893,102.075184226404,23.164832703332355,53.6,517.0988292694092,86555447743845264252886386431825823316,Run_12,23.16590342223919
5733,12234,8.218401971707637,5.125143055966961,2.1717777786063195,-0.5118403772984026,2.023629352295583,0.0077263226232828,0.9171507768346931,35.45624528236893,102.03220617479816,0.9827227133930108,53.400000000000006,517.0988292694092,86555447743845264252886386431825823316,Run_12,0.9827225106819579
