,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed,runs,obj_func_corrected
69,1070,3.174056721423918,2.7291421006387524,2.3424237423093586,1.5766723108775609,1.6168153966254857,0.0057532849636594,0.9904453019083032,92.2192718441655,158.1225856689204,2.588560185262016,86.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.588569410886965
70,1071,3.446951766027737,3.002037145242572,2.3424237423093586,1.5766723108775609,1.6168153966254857,0.004804432986633,0.9904451618618464,92.2192718441655,170.389569776812,2.681217155409621,86.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.6812091232799204
71,1072,3.446951766027737,3.002037145242572,2.3424237423093586,1.109863217859855,1.15000630360778,0.007101695957912,0.9975238739930976,92.2192718441655,196.0907188910041,3.0218579338274925,85.8,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.0218505759481213
72,1073,3.4114666446161293,2.9665520238309635,2.3424237423093586,1.109863217859855,1.15000630360778,0.0071906462201749,0.99752376418402,92.2192718441655,194.56134892496527,3.01075808341613,85.6,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.010745706810998
73,1074,3.4114666446161293,2.9665520238309635,2.3424237423093586,1.0259619005095462,1.15000630360778,0.0075063805169115,0.9980970536272696,92.2192718441655,198.67863403327172,3.050603531557578,85.39999999999999,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.050619578071275
74,1075,3.4114666446161293,2.9665520238309635,2.3424237423093586,-1.4028963012277311,-1.2788518981294974,0.0102139703492476,0.999995842894003,92.2192718441655,270.087458831827,3.5374881218653504,85.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.5374801477050006
75,1076,3.495572460929096,3.0506578401439297,2.426529558622325,-1.3187904849147651,-1.1947460818165312,0.0081158433618656,0.9999937080725836,92.2192718441655,269.9513602449353,3.562953563722247,85.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.5629639784407887
76,1077,3.406204123332156,2.96128950254699,2.426529558622325,-1.3187904849147651,-1.1947460818165312,0.0083574230076197,0.99999353874153,92.2192718441655,269.2691982763368,3.555412530426564,84.8,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.5554274388743043
77,1078,3.406204123332156,2.96128950254699,2.426529558622325,-0.46496361663247,-0.340919213534236,0.0083082226676957,0.999988034036135,92.2192718441655,256.00117780847285,3.469802302814037,84.6,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.469812431433137
78,1079,2.7021664683957374,2.257251847610572,1.7224919036859063,-1.1690012715688884,-1.0449568684706545,0.0469734310992442,0.9999996229162758,92.2192718441655,258.564152592891,3.22025527639036,84.39999999999999,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.220267321787751
79,1080,3.1944055932474766,2.257251847610572,1.7224919036859063,-1.1690012715688884,-1.0449568684706545,0.0457544374113384,0.9999996248007554,92.2192718441655,260.14284662540166,3.2318631529983017,84.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.2318723496124337
80,1081,2.6603648712333534,1.7232111255964484,1.188451181671783,-1.7030419935830117,-1.5789975904847775,0.1263317741093913,0.9999999802234044,92.2192718441655,261.8230724945652,4.138152338820255,84.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,4.13816589471543
81,1082,2.6603648712333534,1.7232111255964484,1.188451181671783,-1.7030419935830117,-1.5789975904847775,0.1263308845145914,0.7475868652061919,6.689952276792669,18.99343562803019,4.602201090416185,83.8,301.4345426559448,8751773241367132777523954489757548060,Run_1,4.602226764532579
82,1083,2.6603648712333534,1.7232111255964484,1.188451181671783,-2.289503928940962,-1.5789975904847775,0.1264141615225186,0.7478247642689722,6.689952276792669,19.28304784145967,4.594870816674296,83.6,301.4345426559448,8751773241367132777523954489757548060,Run_1,4.5948993343257225
83,1084,2.6603648712333534,1.7232111255964484,1.188451181671783,-0.4983801218123349,0.2121262166438495,0.1182608053043796,0.7227491146958626,6.689952276792669,15.928721375969712,5.664639483497756,83.39999999999999,301.4345426559448,8751773241367132777523954489757548060,Run_1,5.664642141664927
84,1085,1.7837476633402782,1.7232111255964484,1.188451181671783,-0.4983801218123349,0.2121262166438495,0.1325563957246548,0.7318769073482785,6.689952276792669,14.853720193827703,5.504058894894442,83.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,5.504054388190285
85,1086,2.30523207583543,1.7232111255964484,1.188451181671783,-0.4983801218123349,0.2121262166438495,0.1203402794660728,0.7241714045330695,6.689952276792669,15.65332833528072,5.629870560508085,83.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,5.629815800127177
86,1087,2.30523207583543,1.7232111255964484,1.188451181671783,0.032686341903499,0.2121262166438495,0.1102991058289997,0.6844572851147763,6.689952276792669,14.374459170503796,7.815302201970062,82.80000000000001,301.4345426559448,8751773241367132777523954489757548060,Run_1,7.815310356359388
87,1088,2.30523207583543,1.7232111255964484,1.188451181671783,-2.684656288280558,-2.5052164135402077,0.1284965401394461,0.7492556730736238,6.689952276792669,19.60308054889465,4.579856791143138,82.60000000000001,301.4345426559448,8751773241367132777523954489757548060,Run_1,4.579844276517613
88,1089,2.30523207583543,1.7232111255964484,1.188451181671783,0.7823768165660347,0.9618166913063853,0.0683307796642122,0.5051913095421765,6.689952276792669,11.307589809917188,24.152997115955497,82.4,301.4345426559448,8751773241367132777523954489757548060,Run_1,24.153005384694634
89,1090,2.738293883805384,2.156272933566401,1.188451181671783,0.7823768165660347,0.9618166913063853,0.0605724156239287,0.4980069380277756,6.689952276792669,12.840157028241812,25.010803003278347,82.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,25.010784988493075
90,1091,4.359080929572468,3.777059979333486,2.8092382274388674,2.403163862333119,2.5826037370734696,0.0004487300473393,0.0394874564425868,6.689952276792669,11.796797031351709,114.59973705866146,82.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,114.59939222087047
91,1092,2.766505624591531,2.184484674352549,1.2166629224579302,0.8105885573521818,0.9900284320925324,0.0569754083790233,0.485921591540681,6.689952276792669,12.822262813200693,26.521255072284617,81.80000000000001,301.4345426559448,8751773241367132777523954489757548060,Run_1,26.521241001167322
92,1093,2.5313820995343117,1.949361149295329,1.2166629224579302,0.8105885573521818,0.9900284320925324,0.0597394924032525,0.4886920331279132,6.689952276792669,12.000224091442536,26.170553493700226,81.60000000000001,301.4345426559448,8751773241367132777523954489757548060,Run_1,26.170538359163228
