,index,upper1,upper2,upper3,upper4,upper5,lower1,lower2,lower3,lower4,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed
47,1048,8.600632887013958,7.3775591215002905,7.044032981275288,4.179503532151218,0.7227384919628288,-10.292827061780924,-7.369699178289588,-5.475067840650254,-2.591235819009751,0.23492017669169982,0.9986005951864438,50.15426783825369,250.73470407553947,8.39642836388889,45.300000000000004,4.316221714019775,98204892800484403055623800779791099565
48,1049,8.600632887013958,7.3775591215002905,7.044032981275288,4.179503532151218,0.7227384919628288,-10.270125544885797,-7.369699178289588,-5.475067840650254,-2.591235819009751,0.23492017669169984,0.9986005951864443,50.15426783825369,250.73470407553953,8.396428363888907,45.2,4.316221714019775,98204892800484403055623800779791099565
49,1050,8.600632887013958,7.3775591215002905,7.044032981275288,4.179503532151218,0.7227384919628288,-9.08307607198748,-6.18264970539127,-4.288018367751935,-1.4041863461114326,0.23492014319293364,0.9986300500510352,50.15426783825369,250.50547113232201,8.39583488470414,45.1,4.316221714019775,98204892800484403055623800779791099565
50,1051,8.600632887013958,7.3775591215002905,7.044032981275288,4.179503532151218,0.7227384919628288,-9.547699145700546,-6.647272779104338,-4.752641441465004,-1.8688094198245002,0.23492019754865331,0.9986191957241544,50.15426783825369,250.6441348275321,8.396407490602428,45.0,4.316221714019775,98204892800484403055623800779791099565
51,1052,8.4555832042079,7.2325094386942315,6.898983298469229,4.179503532151218,0.7227384919628288,-9.547699145700546,-6.647272779104338,-4.752641441465004,-1.8688094198245002,0.23492019754855023,0.9986189380144317,50.15426783825369,250.64413476729078,8.396399654770779,44.9,4.316221714019775,98204892800484403055623800779791099565
52,1053,11.721155933580388,10.49808216806672,6.898983298469229,4.179503532151218,0.7227384919628288,-9.547699145700546,-6.647272779104338,-4.752641441465004,-1.8688094198245002,0.2349201975485706,0.9986189603277071,50.15426783825369,250.6441347740786,8.396400333230462,44.800000000000004,4.316221714019775,98204892800484403055623800779791099565
53,1054,11.721155933580388,10.49808216806672,6.898983298469229,4.179503532151218,0.7227384919628288,-7.053017350907082,-6.647272779104338,-4.752641441465004,-1.8688094198245002,0.2349201975485706,0.9986189603277069,50.15426783825369,250.6441347740762,8.39640033323044,44.7,4.316221714019775,98204892800484403055623800779791099565
54,1055,12.081132618241558,10.85805885272789,7.258959983130399,4.539480216812388,1.0827151766239993,-6.693040666245912,-6.2872960944431675,-4.392664756803833,-1.5088327351633297,0.1394674136332165,0.9959005384155046,50.15426783825369,250.64426296642023,4.277556662091304,44.6,4.316221714019775,98204892800484403055623800779791099565
55,1056,12.081132618241558,10.85805885272789,7.258959983130399,4.539480216812388,1.0827151766239993,-6.714533541462776,-6.308788969660032,-4.4141576320206966,-1.5088327351633297,0.13946741363321646,0.9959005378845975,50.15426783825369,250.6442630082277,4.277556646665722,44.5,4.316221714019775,98204892800484403055623800779791099565
56,1057,12.081132618241558,10.85805885272789,7.258959983130399,4.539480216812388,1.0827151766239993,-6.714533541462776,-6.308788969660032,-4.4141576320206966,-1.5088327351633297,0.13946741363321646,0.999869764293885,83.17063965653003,415.64259173405037,5.4677196863856885,44.4,4.316221714019775,98204892800484403055623800779791099565
57,1058,12.081132618241558,10.85805885272789,7.258959983130399,4.539480216812388,1.0827151766239993,-5.869755533454585,-5.464010961651841,-3.5693796240125053,-1.5088327351633297,0.13946741363314857,0.99987020216241,83.17063965653003,415.64254315442076,5.467732853106744,44.3,4.316221714019775,98204892800484403055623800779791099565
58,1059,12.081132618241558,10.85805885272789,7.258959983130399,4.539480216812388,1.0827151766239993,-4.5252408900028644,-4.11949631820012,-3.5693796240125053,-1.5088327351633297,0.139467413010393,0.9998702021517136,83.17063965653003,415.64250350776604,5.467732578403601,44.2,4.316221714019775,98204892800484403055623800779791099565
59,1060,13.97440542426092,10.85805885272789,7.258959983130399,4.539480216812388,1.0827151766239993,-4.5252408900028644,-4.11949631820012,-3.5693796240125053,-1.5088327351633297,0.13946741299764817,0.9998702021514649,83.17063965653003,415.6425031110609,5.467732575470895,44.1,4.316221714019775,98204892800484403055623800779791099565
60,1061,14.20225577975264,10.85805885272789,7.258959983130399,4.539480216812388,1.0827151766239993,-4.5252408900028644,-4.11949631820012,-3.5693796240125053,-1.5088327351633297,0.1394674129960291,0.9998702021514334,83.17063965653003,415.64250306059415,5.467732575097877,44.0,4.316221714019775,98204892800484403055623800779791099565
61,1062,12.518037289768454,9.173840362743702,7.258959983130399,4.539480216812388,1.0827151766239993,-4.5252408900028644,-4.11949631820012,-3.5693796240125053,-1.5088327351633297,0.13946741300781423,0.9998702021270274,83.17063965653003,415.64250382389093,5.467732579623158,43.9,4.316221714019775,98204892800484403055623800779791099565
