c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f,feasible
2.0749040444260625,0.0,0.9639599828930151,0.2796903697910923,0.8373768815203414,0.3251911292808798,1
1.737027328600258,0.19595055493194236,0.9316651738154138,0.547362327319125,1.3000610417970726,0.40281223416597955,1
1.7159491545507,0.20477448039491286,0.6801851048874019,0.5089006953706151,0.8303021464540726,0.28749352828792646,1
1.7957425210545284,0.1620644380143688,0.4721396297306806,0.3726328376468369,0.8538940474946412,0.3096854589071631,1
1.7586312519811547,0.20935921659065054,0.6180897361970235,0.5323408927230443,0.9247652785059434,0.3006580403095138,1
2.113360876689693,0.3380429441943819,0.9920319086601478,0.0,1.3818382847505735,0.3543731729689043,1
1.7213675316571597,0.21143086858166357,0.5797767030325545,0.5316381505968486,0.8413926804540476,0.2934672261897334,1
1.7160007877108934,0.18802445376813343,0.942744693465473,0.35006467264704627,0.8754919935958472,2.0,0
1.7795358468919988,0.09834329226864963,0.9287826396112785,0.547362327319125,0.8502236089527371,0.287817286966686,1
1.867322396804377,0.21768147333137935,0.4784019420950311,0.18220479244352583,0.8502155468649131,0.3179277864033015,1
1.7041131595198125,0.20776850284241002,0.5642162963724591,0.547362327319125,1.3484779875716926,0.2858377107618054,1
2.1448886765592903,0.0,1.0134998784653368,0.4187684822371928,1.3692673780313251,0.3431987605638138,1
1.7652929356808222,0.3380429441943819,0.8698097972388882,0.2431927683871223,0.9429772786894406,0.2957724502948667,1
2.1448886765592903,0.0,1.0091124213065885,0.1263635148426631,1.4051059504402492,0.3337586039387728,1
1.9898917432301406,0.3380429441943819,0.9927907684674312,0.4080314276138582,0.8994229092354548,0.3506702752920544,1
2.0314360475488886,0.3380429441943819,0.9970052927838962,0.13170783004822068,1.2877842094975254,0.3419606123718187,1
1.9119392077733834,0.3380429441943819,0.9675580802481403,0.40258680612052444,0.8789100861300794,0.33344383861668725,1
1.8179827997569613,0.26561377525378155,0.739906793475912,0.18371583586316917,0.8872289584268329,0.3016235456685806,1
1.5448886765592902,0.3380429441943819,0.5296130557347708,0.0,0.8722315620069166,2.0,0
2.0609505982612566,0.0,0.9676797446696815,0.41679277408083143,1.3961424187581066,0.32607142401920003,1
2.0984679736752705,0.3380429441943819,1.0148913271390958,0.4242473372444475,1.3945283957832775,0.369052907109332,1
1.768042240196837,0.15928222403545664,0.6245718278222926,0.547362327319125,0.9454399814657867,0.29849431749317534,1
1.7966742745811042,0.0,0.9849194658257309,0.547362327319125,0.8413294208857197,1.4292084567589285,1
2.085136403917495,0.0,1.0037788810472692,0.12499269111981501,1.302491571330017,0.3160977755774026,1
1.9834091073866356,0.0,0.4473964632961626,0.4133884540573985,0.8505552344316715,0.33669885203593025,1
1.9580706752411443,0.3380429441943819,1.0097228424570195,0.1207053504145987,1.31781894420492,0.328213828220368,1
1.7774284618583678,0.21771875100249832,0.7681547324510136,0.4227762083710121,0.9072234431111591,0.2965463048715827,1
1.6907467506488232,0.3380429441943819,0.9623823657557441,0.39068350614146385,0.842271942464428,0.39446648898813985,1
2.1448886765592903,0.3380429441943819,0.9049797325829178,0.1259284016101344,1.4225267310071381,0.36837849645647613,1
2.0416980298260836,0.3380429441943819,0.8975398430485925,0.41757453742506445,1.4244696857606969,0.36136782212402796,1
1.808357347537757,0.14488011703318163,0.8650491172789826,0.547362327319125,0.8455980096509216,0.2995166851285444,1
1.8496796974789969,0.15806985795772913,0.9678591013743161,0.547362327319125,1.1501387738382909,0.30528067720725977,1
2.115543693927439,0.15643184566295742,1.007663315331736,0.42618511205981136,0.8420431109010237,0.3624769082016366,1
2.084341971584504,0.3380429441943819,0.9274743667550167,0.13184342873440572,1.3026097988474525,0.3520387695026318,1
2.037807213062973,0.0,0.9103500595710448,0.13798426341245207,0.9194304921333536,0.3054613263019429,1
1.9090053769586164,0.15901360036159742,0.4719431599228872,0.43505718483295985,0.8350272993177308,0.33417511294426,1
2.049565574153617,0.1703559508717391,1.000948481538643,0.41621139628019377,0.8389417232099691,0.349077919867055,1
2.0274771800998748,0.0,0.9459972463853842,0.3557953517015162,1.4084269740619215,0.3228779140005154,1
2.0192021599697902,0.20825798698936826,0.9898190711722579,0.12922866560735063,1.418776012551172,0.33494106173564897,1
2.1448886765592903,0.3380429441943819,0.4550181010055103,0.4157737377814627,0.8567937647906783,0.41192192919473614,1
1.9006722424497777,0.3380429441943819,1.0016624748335317,0.14461042982091263,1.0490426976325136,0.320443611034983,1
1.925590921275643,0.1644506891928393,0.9953895764999906,0.2062731205236916,1.3718572923084515,0.30429165408532205,1
1.7878100095351683,0.14761718958125497,1.0129758476977864,0.44784065044728916,0.8533797388637555,0.281172931848874,1
1.7234380522153803,0.23814707025514556,0.9657991649471703,0.458049592588888,1.176620234220453,0.5530655672748654,1
1.722357036677215,0.2981816140130084,0.45958678153856514,0.3041922641458788,0.83687663052934,0.30589784282463583,1
1.9180213909209232,0.044779926470092386,0.4650093527775886,0.27706808197579763,1.3517708885048079,0.3063503665756382,1
1.5448886765592902,0.21309321655522176,0.9115289531123022,0.547362327319125,0.8460978752079582,2.0,0
2.1448886765592903,0.20894947470417502,0.9738101177306465,0.3657641559494312,0.8455334312067865,0.36192433691290804,1
2.1448886765592903,0.2784262902512483,0.9922169299343319,0.11959760171741034,1.4120851813292963,0.3698747816163044,1
1.929570811573846,0.29045749522346326,0.991572986010174,0.1630898504494823,1.410939984398198,0.3270773776173907,1
2.1448886765592903,0.16835450718848327,1.0099833337307385,0.0,0.9660984553868386,0.33955798451594343,1
