c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f,feasible
1.5460677170152521,0.01613516121363782,0.9780506703047276,0.06931503394858503,1.026245861760524,0.20949399166567456,1
2.1226079374241147,0.21003061760393432,0.5954006143672677,0.5405000693794039,1.2236714664802903,0.3777672409813038,1
1.5459490654200585,0.011282624383523976,0.7424769112650534,0.05929762678193948,1.147855817775734,0.2102281704080487,1
1.5645323165039042,0.007915924957394384,0.5862289050874784,0.2308037048861517,0.8836067548289332,0.23166870507424733,1
1.5455821921701542,0.005449606841992291,0.5700524718874782,0.39877211221336695,1.3178557107997384,0.22750793989586474,1
1.566519422191765,0.04608450601927566,0.41969281094217425,0.19129052098916174,0.9262688794427025,0.23243473911539883,1
1.5449976360675113,0.313766604696682,0.6638896221851526,0.1992352482438723,1.0324715492079892,0.2534223689775796,1
1.5463993889335454,0.010349921064440468,0.6778965756083526,0.05784125384112318,0.9172985400329458,0.20965927204511137,1
1.5453101476066606,0.0010806674488353398,0.7569099866055091,0.14082681815250894,0.8355357851132986,0.21500914426080528,1
2.122473597034332,0.008371528428411143,0.9964377542113823,0.32701150954039837,0.9326829373230144,0.33599382747232626,1
1.5635571053623498,0.2610984461123821,0.8187456452792234,0.5384307291575133,1.3353863661286678,0.24837375236725412,1
1.554713881181323,0.000333431021087067,0.47404348898496296,0.08850981809737357,1.0073013388970802,0.22099408534537368,1
1.5585681560554767,3.4750791241818015e-05,0.728131352989474,0.4226794263069046,1.3713262195460427,0.22617798817850587,1
1.5522606126465448,0.012390077989119357,0.8658444210864651,0.4707234676573494,0.9756571370420202,0.22666057399489192,1
1.5508444696218648,0.04476989882859558,0.49170122428965035,0.33304936348048675,0.8853497041395347,0.24280461069398235,1
1.5712711303422082,0.30977261539821505,0.4170889844055883,0.48149128999750074,0.8627875279795739,0.274884782460299,1
1.6483330926151472,0.00814700825200566,0.4171316477434228,0.5421838339343659,1.292402222760823,0.2575545465254277,1
1.5496266218146004,0.0018017850570938069,0.6446239988608811,0.055896894370180784,1.3979621723025213,0.20994319192854557,1
1.555859318220442,0.0005398738502178262,0.4620492518498237,0.009470638035221175,1.3085630438022393,0.21687818877791631,1
1.6189654246739453,0.017687356666539363,1.012844037912154,0.371585106786981,0.9451011801330118,0.2325712609498443,1
1.685888598769183,0.0009196471916224862,0.9469627145736093,0.008824375830012514,0.9631479447911263,0.22818262463667377,1
1.5488015655120684,0.006230546502791757,0.7207893460715283,0.31580455755510917,0.8310136571403143,0.21927374896337046,1
1.5532554701194348,0.2967639683874909,0.4692615234052281,0.15058519203264456,0.9612991142233058,0.25779568467334724,1
1.5573827452258702,0.003813995898812443,0.7531632133062204,0.01114583924614301,1.2799796613103067,0.21218788884320045,1
1.5497149782416344,0.010583807705439862,0.814523819693938,0.399281804111069,1.2601721465528568,0.22895583683845722,1
1.550337170612699,0.0235114179018986,0.99372920382155,0.00595528829474576,0.981879217329636,0.20728298542027807,1
1.5569400494089725,0.007667208502917405,0.9779011893869327,0.3471374614626075,1.3478703160568513,0.22465098381905776,1
1.548951905932266,0.011330536025032496,0.9340337413976798,0.050808257650978,0.8674998490368964,0.21351374779011423,1
1.5486602949691546,0.005438589201795669,0.8396793248300619,0.1949671129082896,0.9148212147579322,0.21397083028287758,1
1.5468153884506513,0.0026898237233636112,0.9357808674008974,0.20692964415407572,0.9448542356154546,0.22156175871924091,1
1.5609007318341208,0.003998656968539356,0.827945032178764,0.04341173541243257,1.2668920272439121,0.21783298037771592,1
1.5858315497423123,0.008185762818025546,0.8720708394372465,0.28669362645588614,0.9419950313484198,0.2203536690006591,1
1.5473129857204395,0.015573975416567007,0.5980905649473991,0.10553719581284844,1.0338964125911945,0.2107499221114286,1
1.6635438575903274,0.004868364575318673,0.5846062500085083,0.5445722191996554,1.3022282423115887,0.2579072898438108,1
1.5475885502822526,0.08385478039385565,0.7125944668644397,0.10321841398269456,1.3408501881330719,0.2199115642707694,1
