,0
867,27.055240607953984
868,33.39592338320751
869,11.993135434298624
870,140.7339723121726
871,63.85134152999865
872,5.866541387912109
873,57.40306664517689
874,117.82296636710917
875,161.00013643362294
876,134.48340480413032
877,123.5818532456657
878,86.33212872538535
879,125.27491522471792
880,109.54501459981665
881,139.83189087443995
882,28.12645780384577
883,11.823584901188873
884,5.3968493234878805
885,122.2020320443627
886,78.90755576323015
887,125.19616792740209
888,28.6133740944117
889,140.86451343686153
890,6.574984785264024
891,196.8380027347668
892,68.49798244367504
893,140.7350941073906
894,109.61069489326557
895,91.00804913977662
896,108.32325994569281
897,111.14827333488886
898,129.8936148958711
899,64.97710749310477
900,53.21458029233185
901,101.67619080034532
902,125.32345787597082
903,86.66534595879638
904,125.26245974628728
905,132.8284231285759
906,140.76980973286126
907,125.20451066671401
908,7.529543414078209
909,122.88143944501861
910,4.068888145503446
911,139.71273783963522
912,58.73758681735711
913,125.1236925626874
914,76.6026112953088
915,23.410764655309336
916,141.03978065118784
917,125.30415905779641
918,60.244343785540075
919,237.12321774680763
920,75.94895938077765
921,139.71169587180265
922,123.16934518925059
923,2.6301732668895013
924,8.25347140027218
925,50.02374140524312
926,114.46701138975367
927,139.26511929945679
928,127.02128703013348
929,135.36026291290136
930,138.82181434456857
931,123.79794625197475
932,70.16467353514844
933,141.04101754849887
934,139.7519242861444
935,163.770605791582
936,125.20404788865676
937,125.27050208405478
938,140.98526464913397
939,4.681163707401599
940,102.98405880638313
941,106.16908117073366
942,119.06927367540784
943,149.51426967555258
944,174.92803444356002
945,43.330266437493634
946,133.82109136395243
947,145.06408732247198
948,141.03407294568433
949,51.4845401553756
950,100.5240337310903
951,30.855989784335
952,16.58323863491046
953,13.415207829617279
954,88.41286334716159
955,121.12636892357966
956,117.23887340373324
957,140.45825612064047
958,95.93093345537909
959,89.7625110802562
960,104.43545011250181
961,125.06222404855525
962,229.8642528904082
963,125.01172684698203
964,90.83124628421369
965,118.52724366182504
966,138.9721046736006
967,67.62720625095444
968,120.08029392361887
969,140.60329288898157
970,2.77304167771339
971,96.90578469030451
972,239.74001212066167
973,108.661453634839
974,110.11882479461883
975,141.04891060470572
976,124.47986910036948
977,125.0266040907027
978,66.60503932933705
979,125.25595948971001
980,137.13834188479504
981,55.232163045510134
982,58.04923089785735
983,121.33030045751045
984,140.3341538064622
985,7.623797649493837
986,127.54071160199157
987,118.8332677325834
988,106.70811819558851
989,141.0280732776038
990,125.31035203541033
991,98.01628414783751
992,19.704404522965675
993,32.02967744090606
994,216.4459040121632
995,140.77614912080452
996,124.34507850227443
997,140.76190611790508
998,52.56524935545643
999,121.96817783251376
1000,111.61497725474175
1001,112.88052403128577
1002,125.3169224160759
